"bpid","chnname","korname","family_clan","birth","death","plastic"
"G002+AKS-KHF_12C548D568FFFFB1504X0","安馠","안함","순흥(順興)",1504,,"silver"
"G002+AKS-KHF_13C774C5B8AE38B1545X0","李彦吉","이언길","전의(全義)",1545,1589,"silver"
"G002+AKS-KHF_13C774C5B8ACBDU9999X0","李彦憬","이언경","연안(延安)",,,"silver"
"G002+AKS-KHF_12C724C625FFFFB1511X0","尹玉","윤옥","무송(茂松)",1511,1584,"silver"
"G002+AKS-KHF_13C131C790D0DDU9999X0","成子澤","성자택","창녕(昌寧)",,1547,"silver"
"G002+AKS-KHF_12C720C2E0FFFFU9999X0","柳信","유신","전주(全州)",,,"silver"
"G002+AKS-KHF_12AC15C5B5FFFFU9999X0","姜億","강억","진주(晉州)",,,"silver"
"G002+AKS-KHF_13C720C885C120B1519X0","柳從善","유종선","진주(晉州[移])",1519,1568,"silver"
"G002+AKS-KHF_12AC15C12CFFFFB1516X0","姜暹","강섬","진주(晉州)",1516,,"silver"
"G002+AKS-KHF_12C870C5C5FFFFU9999X0","趙𤩶","조업","한양(漢陽)",,,"silver"
"G002+AKS-KHF_13C774C120B85CU9999X0","李善老","이선노","강흥(江興)",,,"plastic"
"G002+AKS-KHF_13C2E0C758CDA9U9999X0","申義忠","신의충","평산(平山)",,,"silver"
"G002+AKS-KHF_13C870C120ADDCU9999X0","趙善奎","조선규","풍양(豊壤)",,,"silver"
"G002+AKS-KHF_13C774D76CC628B1510X0","李希溫","이희온","전주(全州)",1510,,"silver"
"G002+AKS-KHF_13C548C0ACC6C5B1505X0","安士雄","안사웅","광주(廣州)",1505,1592,"silver"
"G002+AKS-KHF_13C774C911ACBDB1517X0","李重慶","이중경","광주(廣州)",1517,1568,"silver"
"G002+AKS-KHF_12AD8CC2E0FFFFU9999X0","權信","권신","안동(安東)",,,"silver"
"G002+AKS-KHF_13AE30B300D56DB1519X0","奇大恒","기대항","행주(幸州)",1519,1564,"silver"
"G002+AKS-KHF_13C2ECC218ACBDB1516X0","沈守慶","심수경","풍산(豊山)",1516,1599,"silver"
"G002+AKS-KHF_12D55CD638FFFFU9999X0","韓灝","한호","당진(唐津)",,,"silver"
"G002+AKS-KHF_13C720C2B9C120U9999X0","柳承善","유승선","진주(晉州[移])",,,"silver"
"G002+AKS-KHF_13C870C815ADDCB1534X0","趙廷規","조정규","평양(平壤)",1534,,"silver"
"G002+AKS-KHF_13AE40C0ACC12CU9999X0","金士銛","김사섬","강릉(江陵)",,,"silver"
"G002+AKS-KHF_12AE40ADDCFFFFB1522X0","金虬","김규","광산(光山)",1522,1565,"silver"
"G002+AKS-KHF_13AC15C0ACC0C1B1519X0","姜士尙","강사상","진주(晉州)",1519,1581,"silver"
"G002+AKS-KHF_13D55CD6A8C6B0B1531X0","韓孝友","한효우","청주(淸州)",1531,,"silver"
"G002+AKS-KHF_12C815B4DDFFFFB1483X0","鄭得","정득","경주(慶州)",1483,,"silver"
"G002+AKS-KHF_12C774BA85FFFFB1521X0","李銘","이명","전주(全州)",1521,,"silver"
"G002+AKS-KHF_13C2E0AD6DB7C9U9999X0","申國樑","신국양","평산(平山)",,,"silver"
"G002+AKS-KHF_13C720ACBDC2ECB1516X0","柳景深","유경심","풍산(豊山)",1516,1571,"silver"
"G002+AKS-KHF_13C2ECD1B5C6D0B1499X0","沈通源","심통원","청송(靑松)",1499,,"silver"
"G002+AKS-KHF_13AE40ADC0C601B1520X0","金貴榮","김귀영","상산(商山)",1520,1593,"silver"
"G002+AKS-KHF_13C774D5CCAD6DB1525X0","李憲國","이헌국","전주(全州)",1525,1602,"silver"
"G002+AKS-KHF_13AE40AD11C7ACU9999X0","金光載","김광재","연안(延安)",,,"silver"
"G002+AKS-KHF_13C774C9C0D589U9999X0","李之行","이지행","우봉(牛峰)",,,"silver"
"G002+AKS-KHF_13C774D76CB7C9B1511X0","李希良","이희양","전주(全州)",1511,,"silver"
"G002+AKS-KHF_12C815C6B1FFFFB1527X0","鄭彧","정욱","하동(河東)",1527,,"silver"
"G002+AKS-KHF_13C774C9C4C758B1703X0","李鎭儀","이진의","전주(全州)",1703,,"silver"
"G002+AKS-KHF_13AE40C5B8CE68B1514X0","金彦沈","김언침","안동(安東[舊])",1514,,"silver"
"G002+AKS-KHF_13C774AD11D5CCB1531X0","李光軒","이광헌","여주(驪州)",1531,,"silver"
"G002+AKS-KHF_12C815CC99FFFFB1522X0","鄭惕","정척","해주(海州)",1522,1596,"silver"
"G002+AKS-KHF_12C2ECC5F0FFFFU9999X0","沈淵","심연","풍산(豊山)",,,"silver"
"G002+AKS-KHF_13AE40CCA8ACBDB1525X0","金添慶","김첨경","강릉(江陵)",1525,1583,"silver"
"G002+AKS-KHF_12C804D761FFFFB1610X0","全洽","전흡","경주(慶州)",1610,,"plastic"
"G002+AKS-KHF_12C774B9B0FFFFU9999X0","李遴","이인","영천(永川)",,,"silver"
"G002+AKS-KHF_13AE40C5ECBD80U9999X0","金汝孚","김여부","의성(義城)",,,"silver"
"G002+AKS-KHF_12AD8CC21CFFFFU9999X0","權純","권순","안동(安東)",,,"silver"
"G002+AKS-KHF_12D64DC5F0FFFFU9999X0","洪淵","홍연","남양(南陽[唐])",,,"silver"
"G002+AKS-KHF_13D669C0BCC131U9999X0","黃三省","황삼성","회덕(懷德)",,,"silver"
"G002+AKS-KHF_13C774AD6CC218B1524X0","李龜壽","이귀수","전주(全州)",1524,,"silver"
"G002+AKS-KHF_13C870C751B8E1B1533X0","趙應龍","조응용","풍양(豊壤)",1533,,"silver"
"G002+AKS-KHF_13C774ACBDD76CB1526X0","李慶禧","이경희","전의(全義)",1526,,"silver"
"G002+AKS-KHF_13C2E0D76CBCF5B1506X0","愼希復","신희복","거창(居昌)",1506,1565,"silver"
"G002+AKS-KHF_13C774ACBDC6B0B1518X0","李慶祐","이경우","전의(全義)",1518,1574,"silver"
"G002+AKS-KHF_13C774BB34C77CB1544X0","李無逸","이무일","홍주(洪州)",1544,,"plastic"
"G002+AKS-KHF_12C1A1CC98FFFFU9999X0","宋鐻","송거","진천(鎭川)",,,"silver"
"G002+AKS-KHF_13ACE0ACBDC9C4U9999X0","高景軫","고경진","제주(濟州)",,,"silver"
"G002+AKS-KHF_13AE40D6A8AC11B1520X0","金孝甲","김효갑","안동(安東[舊])",1520,,"silver"
"G002+AKS-KHF_13AE40C758C724B1515X0","金懿胤","김의윤","광산(光山)",1515,,"silver"
"G002+AKS-KHF_12D64DBD80FFFFB1521X0","洪溥","홍부","남양(南陽[唐])",1521,,"silver"
"G002+AKS-KHF_12ACFDADDCFFFFU9999X0","郭赳","곽규","현풍(玄風)",,,"silver"
"G002+AKS-KHF_12BC15C21CFFFFB1523X0","朴淳","박순","충주(忠州)",1523,1589,"silver"
"G002+AKS-KHF_12C774C120FFFFB1522X0","李選","이선","영천(永川)",1522,1586,"silver"
"G002+AKS-KHF_13C724C2B9ACBDB1523X0","尹承慶","윤승경","해평(海平)",1523,1583,"silver"
"G002+AKS-KHF_12C815B2F4FFFFB1517X0","鄭䃫","정담","온양(溫陽)",1517,,"silver"
"G002+AKS-KHF_13C190C724C120B1529X0","孫胤先","손윤선","평해(平海)",1529,,"silver"
"G002+AKS-KHF_13C774BBFCAC01B1535X0","李民覺","이민각","광주(廣州)",1535,,"silver"
"G002+AKS-KHF_13C548C790C720B1516X0","安自裕","안자유","순흥(順興)",1516,1588,"silver"
"G002+AKS-KHF_13C724C778D568B1531X0","尹仁涵","윤인함","파평(坡平)",1531,1597,"silver"
"G002+AKS-KHF_13C774C591C6D0B1526X0","李陽元","이양원","전주(全州)",1526,1592,"silver"
"G002+AKS-KHF_13C720D55CC18CB1707X0","兪漢蕭","유한소","기계(杞溪)",1707,1769,"silver"
"G002+AKS-KHF_13C720C0ACC2E0B1526X0","柳思新","유사신","문화(文化)",1526,,"silver"
"G002+AKS-KHF_12C720C804FFFFB1531X0","柳㙉","유전","문화(文化)",1531,1589,"silver"
"G002+AKS-KHF_12C724C8FCFFFFB1525X0","尹澍","윤주","파평(坡平)",1525,1569,"silver"
"G002+AKS-KHF_13AD6CC0ACB9F9B1531X0","具思孟","구사맹","능성(綾城)",1531,1604,"silver"
"G002+AKS-KHF_12C548C6A9FFFFB1522X0","安容","안용","광주(廣州)",1522,1586,"silver"
"G002+AKS-KHF_12AD6CBCC0FFFFB1529X0","具忭","구변","능성(綾城)",1529,,"silver"
"G002+AKS-KHF_13C724B450C218B1533X0","尹斗壽","윤두수","해평(海平)",1533,1601,"silver"
"G002+AKS-KHF_12C548C9C0FFFFB1522X0","安祉","안지","순흥(順興)",1522,,"silver"
"G002+AKS-KHF_13BC15B09CC601B1514X0","朴蘭榮","박난영","죽산(竹山)",1514,,"silver"
"G002+AKS-KHF_13AC15C138C724B1521X0","姜世胤","강세윤","진주(晉州)",1521,,"silver"
"G002+AKS-KHF_13CD5CD64DD55CB1528X0","崔弘僴","최홍한","전주(全州)",1528,,"silver"
"G002+AKS-KHF_13BC15C18CB9BDB1514X0","朴素立","박소입","함양(咸陽)",1514,1582,"silver"
"G002+AKS-KHF_13C774C2B9C591U9999X0","李承揚","이승양","전주(全州)",,,"silver"
"G002+AKS-KHF_13C774C5B8C774B1524X0","李彦怡","이언이","전주(全州)",1524,,"silver"
"G002+AKS-KHF_12C774C99DFFFFB1525X0","李增","이증","한산(韓山)",1525,1600,"silver"
"G002+AKS-KHF_13C774D574AD6CB1530X0","李海龜","이해귀","전주(全州)",1530,,"silver"
"G002+AKS-KHF_12C11CC5C4FFFFB1529X0","徐崦","서엄","대구(大丘)",1529,1573,"silver"
"G002+AKS-KHF_13C131C790D56DB1523X0","成子沆","성자항","창녕(昌寧)",1523,,"silver"
"G002+AKS-KHF_12C724AE38FFFFU9999X0","尹吉","윤길","파평(坡平)",,,"silver"
"G002+AKS-KHF_13C774C751AE30B1530X0","李應麒","이응기","전주(全州)",1530,1588,"silver"
"G002+AKS-KHF_13D669C815C2DDB1529X0","黃廷式","황정식","장수(長水)",1529,1592,"silver"
"G002+AKS-KHF_12C720C8FCFFFFB1536X0","柳澍","유주","고흥(高興)",1536,,"silver"
"G002+AKS-KHF_13C774C815C554B1541X0","李廷馣","이정암","경주(慶州)",1541,1600,"silver"
"G002+AKS-KHF_12C870BBFCFFFFU9999X0","趙岷","조민","한양(漢陽)",,,"silver"
"G002+AKS-KHF_13C774C720C778B1533X0","李𥙿仁","이유인","전주(全州)",1533,1592,"silver"
"G002+AKS-KHF_12C815CCA0FFFFB1536X0","鄭澈","정철","영일(迎日)",1536,1593,"silver"
"G002+AKS-KHF_13C2ECC758ACB8B1535X0","沈義謙","심의겸","청송(靑松)",1535,1587,"silver"
"G002+AKS-KHF_13C774D574C218B1536X0","李海壽","이해수","전의(全義)",1536,1599,"silver"
"G002+AKS-KHF_13D669C815C6B1B1532X0","黃廷彧","황정욱","장수(長水)",1532,1607,"silver"
"G002+AKS-KHF_13C784C751C0C1U9999X0","林應祥","임응상","예천(醴泉)",,,"silver"
"G002+AKS-KHF_12AE40AD00FFFFB1525X0","金瓘","김관","연안(延安)",1525,,"silver"
"G002+AKS-KHF_13C815C601C2E0B1529X0","鄭英臣","정영신","광주(光州)",1529,,"silver"
"G002+AKS-KHF_12AD8CC9D5FFFFB1538X0","權徵","권징","안동(安東)",1538,1598,"silver"
"G002+AKS-KHF_13C815D76CB8E1B1527X0","鄭姬龍","정희용","온양(溫陽)",1527,,"silver"
"G002+AKS-KHF_12C784D55CFFFFU9999X0","任瀚","임한","풍천(豊川)",,,"silver"
"G002+AKS-KHF_13BBFCC815BA85B1533X0","閔定命","민정명","여흥(驪興)",1533,,"silver"
"G002+AKS-KHF_12D669AE30FFFFB1556X0","黃沂","황기","장수(長水)",1556,,"silver"
"G002+AKS-KHF_12AE40D574FFFFB1534X0","金澥","김해","예안(禮安)",1534,1593,"silver"
"G002+AKS-KHF_13C774CDA9C791B1521X0","李忠綽","이충작","전주(全州)",1521,1578,"silver"
"G002+AKS-KHF_13C1A1C751AC1CB1536X0","宋應漑","송응개","은진(恩津)",1536,1588,"silver"
"G002+AKS-KHF_12B178C900FFFFB1538X0","盧峻","노준","광주(光州)",1538,,"silver"
"G002+AKS-KHF_12D55CC900FFFFB1542X0","韓準","한준","청주(淸州)",1542,1601,"silver"
"G002+AKS-KHF_12C774C601FFFFB1541X0","李瑩","이영","고성(固城)",1541,1618,"silver"
"G002+AKS-KHF_13C2ECD615C9C4B1707X0","沈衡鎭","심형진","청송(靑松)",1707,,"silver"
"G002+AKS-KHF_13C774C2E0CDA9B1529X0","李藎忠","이신충","용인(龍仁)",1529,1569,"silver"
"G002+AKS-KHF_12B098D761FFFFB1523X0","羅恰","나흡","나주(羅州)",1523,,"silver"
"G002+AKS-KHF_13C774C720ADFCB1523X0","李惟謹","이유근","함평(咸平)",1523,1606,"silver"
"G002+AKS-KHF_13C774C815D638B1529X0","李廷虎","이정호","연안(延安)",1529,,"silver"
"G002+AKS-KHF_13D64DC131BBFCB1536X0","洪聖民","홍성민","남양(南陽[唐])",1536,1594,"silver"
"G002+AKS-KHF_13C815C758C2E0B1525X0","鄭誼臣","정의신","광주(光州)",1525,,"silver"
"G002+AKS-KHF_13C724C2B9AE38B1540X0","尹承吉","윤승길","해평(海平)",1540,1616,"silver"
"G002+AKS-KHF_13C774ADF9AC15B1534X0","李克綱","이극강","전주(全州)",1534,,"silver"
"G002+AKS-KHF_13C870BC29C601B1535X0","趙邦穎","조방영","순창(淳昌)",1535,,"silver"
"G002+AKS-KHF_13C724CC9CBBFCB1533X0","尹天民","윤천민","무송(茂松)",1533,,"silver"
"G002+AKS-KHF_13BC15C22DC6D0B1532X0","朴崇元","박숭원","밀양(密陽)",1532,1592,"silver"
"G002+AKS-KHF_13C815C5B8C2E0B1527X0","鄭彦信","정언신","동래(東萊)",1527,1591,"silver"
"G002+AKS-KHF_13AE40D6A8C6D0B1542X0","金孝元","김효원","선산(善山)",1542,1590,"silver"
"G002+AKS-KHF_12D64DD63CFFFFB1541X0","洪渾","홍혼","남양(南陽[唐])",1541,1593,"silver"
"G002+AKS-KHF_13C724D0C1C5F0B1538X0","尹卓然","윤탁연","칠원(漆原)",1538,1594,"silver"
"G002+AKS-KHF_13C774CDA9C6D0B1537X0","李忠元","이충원","전주(全州)",1537,1605,"silver"
"G002+AKS-KHF_13C774C778AD50B1799X0","李寅敎","이인교","전주(全州)",1799,,"silver"
"G002+AKS-KHF_13C815C0ACC704B1536X0","鄭士偉","정사위","광주(光州)",1536,1592,"silver"
"G002+AKS-KHF_13C2E0C751C2DCB1532X0","辛應時","신응시","영산(靈山)",1532,1585,"silver"
"G002+AKS-KHF_12C870C9D5FFFFB1511X0","趙澄","조징","한양(漢陽)",1511,1574,"silver"
"G002+AKS-KHF_13C774C81CBBFCB1528X0","李齊閔","이제민","전주(全州)",1528,1608,"silver"
"G002+AKS-KHF_12AE40D589FFFFB1532X0","金行","김행","강릉(江陵)",1532,1588,"silver"
"G002+AKS-KHF_13C815C724BCF5B1544X0","丁胤福","정윤복","나주(羅州)",1544,1592,"silver"
"G002+AKS-KHF_12AE40BC29FFFFB1534X0","金昉","김방","안동(安東[舊])",1534,,"silver"
"G002+AKS-KHF_12C724D604FFFFB1536X0","尹晛","윤현","해평(海平)",1536,1597,"silver"
"G002+AKS-KHF_13AE40B355C5F0B1535X0","金德淵","김덕연","연안(延安)",1535,,"silver"
"G002+AKS-KHF_12C774CD1DFFFFB1529X0","李璁","이총","함평(咸平)",1529,1599,"silver"
"G002+AKS-KHF_13C774ACBDB9B0B1533X0","李景麟","이경인","전주(全州)",1533,,"silver"
"G002+AKS-KHF_13AE40C2DCD68CB1542X0","金時晦","김시회","안동(安東[舊])",1542,1581,"silver"
"G002+AKS-KHF_12C774B85CFFFFB1536X0","李輅","이노","전주(全州)",1536,1614,"silver"
"G002+AKS-KHF_13D64DC775C138B1535X0","洪翼世","홍익세","남양(南陽[唐])",1535,,"silver"
"G002+AKS-KHF_13CD5CC9C4AD6DB1542X0","崔鎭國","최진국","충주(忠州)",1542,,"silver"
"G002+AKS-KHF_13C870C778D6C4B1540X0","趙仁後","조인후","평양(平壤)",1540,1599,"silver"
"G002+AKS-KHF_13C774C601C775B1541X0","李榮翼","이영익","함평(咸平)",1541,1571,"silver"
"G002+AKS-KHF_12BC15C7ACFFFFB1513X0","朴栽","박재","언양(彦陽)",1513,,"silver"
"G002+AKS-KHF_13C815C774C8FCB1530X0","鄭以周","정이주","광주(光州)",1530,1583,"silver"
"G002+AKS-KHF_13AE40CC3DC11DB1846X0","金昌錫","김창석","김해(金海)",1846,,"plastic"
"G002+AKS-KHF_13CD5CACBDCC3DB1539X0","崔慶昌","최경창","해주(海州)",1539,1583,"silver"
"G002+AKS-KHF_12C131B77DFFFFB1542X0","成洛","성낙","창녕(昌寧)",1542,1588,"silver"
"G002+AKS-KHF_13C724C120AC01B1543X0","尹先覺","윤선각","파평(坡平)",1543,1611,"silver"
"G002+AKS-KHF_12C774C900FFFFB1545X0","李準","이준","전주(全州)",1545,1624,"silver"
"G002+AKS-KHF_13AE40C751B0A8B1546X0","金應南","김응남","원주(原州)",1546,1598,"silver"
"G002+AKS-KHF_12B178C9C1FFFFB1536X0","盧稙","노직","교하(交河)",1536,1587,"silver"
"G002+AKS-KHF_13D64DC5ECC21CB1547X0","洪汝諄","홍여순","남양(南陽[唐])",1547,1609,"silver"
"G002+AKS-KHF_12C724ACBDFFFFB1540X0","尹暻","윤경","파평(坡平)",1540,,"silver"
"G002+AKS-KHF_12BBFCBCF5FFFFU9999X0","閔福","민복","여흥(驪興)",1528,1588,"silver"
"G002+AKS-KHF_13C548C0ACD604B1534X0","安士鉉","안사현","죽산(竹山[舊])",1534,,"silver"
"G002+AKS-KHF_13C815B355AE30B1556X0","鄭德麒","정덕기","초계(草溪)",1556,1602,"silver"
"G002+AKS-KHF_13C724B2F4D734B1544X0","尹覃休","윤담휴","파평(坡平)",1544,1585,"silver"
"G002+AKS-KHF_13C774C6D0C775B1547X0","李元翼","이원익","전주(全州)",1547,1634,"silver"
"G002+AKS-KHF_13C815C9C0C5F0B1525X0","鄭芝衍","정지연","동래(東萊)",1525,1583,"silver"
"G002+AKS-KHF_13C774B355C5F4B1534X0","李德悅","이덕열","광주(廣州)",1534,1599,"silver"
"G002+AKS-KHF_12B178C804FFFFB1529X0","盧㙉","노전","광주(光州)",1529,,"silver"
"G002+AKS-KHF_12C720ADFCFFFFB1549X0","柳根","유근","진주(晉州[土])",1549,1627,"silver"
"G002+AKS-KHF_13C815D76CBC88B1543X0","鄭姬藩","정희번","온양(溫陽)",1543,,"silver"
"G002+AKS-KHF_12D5C8C900FFFFB1540X0","許準","허준","양천(陽川)",1540,,"silver"
"G002+AKS-KHF_12C2E0C219FFFFB1537X0","申熟","신숙","평산(平山)",1537,,"silver"
"G002+AKS-KHF_13AE40CC2CC120B1535X0","金纘先","김찬선","연안(延安)",1535,,"silver"
"G002+AKS-KHF_13C774C900C885B1529X0","李俊宗","이준종","전주(全州)",1529,,"silver"
"G002+AKS-KHF_13C774C131C911B1539X0","李誠中","이성중","전주(全州)",1539,1593,"silver"
"G002+AKS-KHF_13C815C724C6B0B1539X0","丁胤祐","정윤우","나주(羅州)",1539,1605,"silver"
"G002+AKS-KHF_13D55CD6A8C724B1536X0","韓孝胤","한효윤","청주(淸州)",1536,1580,"silver"
"G002+AKS-KHF_13AE40C81CD604B1535X0","金齊賢","김제현","안동(安東[舊])",1535,,"silver"
"G002+AKS-KHF_12D5C8AD6DFFFFB1812X0","許㥌","허국","하양(河陽)",1812,,"plastic"
"G002+AKS-KHF_13C2ECCDA9ACB8B1545X0","沈忠謙","심충겸","청송(靑松)",1545,1594,"silver"
"G002+AKS-KHF_12D669C131FFFFB1538X0","黃珹","황성","창원(昌原)",1538,,"silver"
"G002+AKS-KHF_13C815C720CCADB1534X0","鄭惟淸","정유청","동래(東萊)",1534,1598,"silver"
"G002+AKS-KHF_13AC15C885ACBDB1543X0","姜宗慶","강종경","진주(晉州)",1543,1580,"silver"
"G002+AKS-KHF_13D64DC778D5CCU9999X0","洪仁憲","홍인헌","남양(南陽[唐])",,,"silver"
"G002+AKS-KHF_12AD6CD718FFFFB1535X0","具徽","구휘","능성(綾城)",1535,,"silver"
"G002+AKS-KHF_13BBFCCDA9B0A8B1540X0","閔忠男","민충남","여흥(驪興)",1540,1605,"silver"
"G002+AKS-KHF_13AE40BC31D638B1680X0","金白虎","김백호","광산(光山)",1680,,"plastic"
"G002+AKS-KHF_12C2E0C9C1FFFFB1743X0","申","신직","평산(平山)",1743,,"silver"
"G002+AKS-KHF_13D64DC778AC78B1541X0","洪仁傑","홍인걸","남양(南陽[唐])",1541,1603,"silver"
"G002+AKS-KHF_12C870B3C4FFFFB1791X0","趙渡","조도","배천(白川)",1791,,"plastic"
"G002+AKS-KHF_13AE40BBFCC120B1542X0","金敏善","김민선","광산(光山)",1542,1592,"silver"
"G002+AKS-KHF_13C724C548C131B1542X0","尹安性","윤안성","파평(坡平)",1542,1615,"silver"
"G002+AKS-KHF_13D64DC885B85DB1546X0","洪宗祿","홍종녹","남양(南陽[土])",1546,1593,"silver"
"G002+AKS-KHF_12C774B9BDFFFFB1546X0","李砬","이입","광주(廣州)",1546,,"silver"
"G002+AKS-KHF_13D669C6B0D55CB1541X0","黃佑漢","황우한","상주(尙州)",1541,1606,"silver"
"G002+AKS-KHF_13C815C219B0A8B1541X0","鄭淑男","정숙남","동래(東萊)",1541,1599,"silver"
"G002+AKS-KHF_13C774D64DC778B1538X0","李弘仁","이홍인","전주(全州)",1538,,"silver"
"G002+AKS-KHF_13C774ACC4C815B1542X0","李繼禎","이계정","부평(富平)",1542,,"silver"
"G002+AKS-KHF_12AD8CC2DDFFFFB1535X0","權寔","권식","안동(安東)",1535,,"silver"
"G002+AKS-KHF_13D55CADF9D574B1546X0","韓克諧","한극해","청주(淸州)",1546,,"silver"
"G002+AKS-KHF_13C9C4D638C2E0B1539X0","秦好信","진호신","삼척(三陟)",1539,,"silver"
"G002+AKS-KHF_13C6B0D64DC801B1564X0","禹弘績","우홍적","단양(丹陽)",1564,1592,"silver"
"G002+AKS-KHF_12AE40D55CFFFFB1537X0","金僩","김한","광산(光山)",1537,,"silver"
"G002+AKS-KHF_13AC15C758D638B1541X0","姜義虎","강의호","진주(晉州)",1541,1587,"silver"
"G002+AKS-KHF_13C870C815CD94B1530X0","趙廷樞","조정추","풍양(豊壤)",1530,,"silver"
"G002+AKS-KHF_12C724C815FFFFB1539X0","尹渟","윤정","파평(坡平)",1539,,"silver"
"G002+AKS-KHF_13C815C720C815B1539X0","鄭惟精","정유정","초계(草溪)",1539,,"silver"
"G002+AKS-KHF_12CD5CC804FFFFB1549X0","崔錪","최전","충주(忠州)",1549,,"silver"
"G002+AKS-KHF_13D64DC778C11CB1535X0","洪仁恕","홍인서","남양(南陽[唐])",1535,,"silver"
"G002+AKS-KHF_13AE40C751C0DDB1541X0","金應生","김응생","언양(彦陽)",1541,,"silver"
"G002+AKS-KHF_12C774BC1CFFFFB1544X0","李潑","이발","광산(光山)",1544,1589,"silver"
"G002+AKS-KHF_13AE40ACBDC0DDB1549X0","金景生","김경생","언양(彦陽)",1549,,"silver"
"G002+AKS-KHF_13C720BABDC815B1527X0","柳夢鼎","유몽정","문화(文化)",1527,1593,"silver"
"G002+AKS-KHF_12C774AC01FFFFB1541X0","李覺","이각","전주(全州)",1541,,"silver"
"G002+AKS-KHF_13B178C131D0C1B1723X0","魯聖鐸","노성탁","함평(咸平)",1723,,"plastic"
"G002+AKS-KHF_13AE40C601B0A8B1547X0","金穎男","김영남","광산(光山)",1547,,"silver"
"G002+AKS-KHF_13C720C601C11CB1549X0","柳永緖","유영서","문화(文化)",1549,1592,"silver"
"G002+AKS-KHF_13C774C0ACACB8B1539X0","李思謙","이사겸","성주(星州)",1539,,"silver"
"G002+AKS-KHF_12C774AD11FFFFB1541X0","李洸","이광","덕수(德水)",1541,1607,"silver"
"G002+AKS-KHF_12C724AE30FFFFB1535X0","尹箕","윤기","남원(南原)",1535,1606,"silver"
"G002+AKS-KHF_13C6D0C0ACC548B1543X0","元士安","원사안","원주(原州)",1543,,"silver"
"G002+AKS-KHF_13BC15B3D9B85CB1551X0","朴東老","박동노","반남(潘南)",1551,1577,"silver"
"G002+AKS-KHF_12C774BE48FFFFB1532X0","李贇","이빈","전주(全州)",1532,1592,"silver"
"G002+AKS-KHF_13AC15C751C131B1545X0","姜應聖","강응성","진주(晉州)",1545,,"silver"
"G002+AKS-KHF_13BC31C720D568B1546X0","白惟咸","백유함","수원(水原)",1546,1618,"silver"
"G002+AKS-KHF_12C774CD95FFFFB1538X0","李軸","이축","전주(全州)",1538,1614,"silver"
"G002+AKS-KHF_13D55CD6A8C21CB1543X0","韓孝純","한효순","청주(淸州)",1543,1621,"silver"
"G002+AKS-KHF_13C548BB35C9C0B1530X0","安默知","안묵지","광주(廣州)",1530,,"silver"
"G002+AKS-KHF_13C815ACE4C218B1538X0","鄭崑壽","정곤수","청주(淸州)",1538,1602,"silver"
"G002+AKS-KHF_13D55CC751C778B1554X0","韓應寅","한응인","청주(淸州)",1554,1614,"silver"
"G002+AKS-KHF_13AE40BCF5ACBDB1544X0","金復慶","김복경","경주(慶州)",1544,,"silver"
"G002+AKS-KHF_12D55CC778FFFFB1547X0","韓戭","한인","청주(淸州)",1547,,"silver"
