"bid","bpid","affilliation","rank","competitors","exam_type","pass_year","king","lid","previous","exam_class","class_rank","pass_date"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1719_008165&category=dirSer","G002+AKS-KHF_12C2E0BC29FFFFB1686X0","문과",4,10,"별시",1719,"숙종",305,"통덕랑(通德郞)","병과(丙科)",1,"1719-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008218&category=dirSer","G002+AKS-KHF_13BAA9CC9CC784B1673X0","문과",2,34,"식년시",1721,"경종",305,"통덕랑(通德郞)","갑과(甲科)",2,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008252&category=dirSer","G002+AKS-KHF_13AC15C77CADDCB1684X0","문과",2,32,"증광시",1721,"경종",305,"생원(生員)","갑과(甲科)",2,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008254&category=dirSer","G002+AKS-KHF_13CD5CCE58C911B1672X0","문과",4,32,"증광시",1721,"경종",305,"생원(生員)","을과(乙科)",1,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008297&category=dirSer","G002+AKS-KHF_13D55CC0ACC120B1690X0","문과",6,7,"알성시",1722,"경종",305,"생원(生員)","병과(丙科)",3,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008256&category=dirSer","G002+AKS-KHF_13D64DC131BCF4B1685X0","문과",6,32,"증광시",1721,"경종",305,"참봉(參奉)","을과(乙科)",3,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008258&category=dirSer","G002+AKS-KHF_13C815D76CADDCB1688X0","문과",8,32,"증광시",1721,"경종",305,"통덕랑(通德郞)","을과(乙科)",5,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008261&category=dirSer","G002+AKS-KHF_13C870C801BA85B1685X0","문과",11,32,"증광시",1721,"경종",305,"진사(進士)","병과(丙科)",1,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008263&category=dirSer","G002+AKS-KHF_13C815C775D558B1688X0","문과",13,32,"증광시",1721,"경종",305,"진사(進士)","병과(丙科)",3,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008264&category=dirSer","G002+AKS-KHF_13C724C885C2E0B1695X0","문과",14,32,"증광시",1721,"경종",305,"진사(進士)","병과(丙科)",4,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1726_008487&category=dirSer","G002+AKS-KHF_13C548D6C4C11DB1683X0","문과",11,35,"식년시",1726,"영조",305,"진사(進士)","병과(丙科)",1,"1726-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008269&category=dirSer","G002+AKS-KHF_12C720C218FFFFB1678X0","문과",19,32,"증광시",1721,"경종",305,"현감(縣監)","병과(丙科)",9,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008272&category=dirSer","G002+AKS-KHF_13C774C815C11DB1685X0","문과",22,32,"증광시",1721,"경종",305,"생원(生員)","병과(丙科)",12,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008420&category=dirSer","G002+AKS-KHF_13C2ECC131D76CB1684X0","문과",13,44,"증광시",1725,"영조",305,"참봉(參奉)","병과(丙科)",3,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008273&category=dirSer","G002+AKS-KHF_12AD8CC9C0FFFFB1675X0","문과",23,32,"증광시",1721,"경종",305,"진사(進士)","병과(丙科)",13,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008274&category=dirSer","G002+AKS-KHF_13C870BA85D0DDB1690X0","문과",24,32,"증광시",1721,"경종",305,"진사(進士)","병과(丙科)",14,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008281&category=dirSer","G002+AKS-KHF_13C2E0CE58C6B4B1700X0","문과",31,32,"증광시",1721,"경종",305,"진사(進士)","병과(丙科)",21,"1721-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008283&category=dirSer","G002+AKS-KHF_13C870ACBDBA85B1674X0","문과",1,9,"정시",1722,"경종",305,"현감(縣監)","갑과(甲科)",1,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008284&category=dirSer","G002+AKS-KHF_13C774AD11B355B1690X0","문과",2,9,"정시",1722,"경종",305,"진사(進士)","을과(乙科)",1,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008298&category=dirSer","G002+AKS-KHF_12AE40D638FFFFB1688X0","문과",7,7,"알성시",1722,"경종",305,"진사(進士)","병과(丙科)",4,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008285&category=dirSer","G002+AKS-KHF_13C724D718C815B1676X0","문과",3,9,"정시",1722,"경종",305,"통덕랑(通德郞)","을과(乙科)",2,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008286&category=dirSer","G002+AKS-KHF_13C774C9C4C21CB1679X0","문과",4,9,"정시",1722,"경종",305,"군수(郡守)","병과(丙科)",1,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008287&category=dirSer","G002+AKS-KHF_12C724C6A9FFFFB1684X0","문과",5,9,"정시",1722,"경종",305,"참봉(參奉)","병과(丙科)",2,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008288&category=dirSer","G002+AKS-KHF_13B0A8D0DCACBDB1682X0","문과",6,9,"정시",1722,"경종",305,"통덕랑(通德郞)","병과(丙科)",3,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008292&category=dirSer","G002+AKS-KHF_13C131B355C724B1689X0","문과",1,7,"알성시",1722,"경종",305,"진사(進士)","갑과(甲科)",1,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008295&category=dirSer","G002+AKS-KHF_13C774C77CC81CB1683X0","문과",4,7,"알성시",1722,"경종",305,"참봉(參奉)","병과(丙科)",1,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1722_008296&category=dirSer","G002+AKS-KHF_13CD5CBA85C0C1B1676X0","문과",5,7,"알성시",1722,"경종",305,"통덕랑(通德郞)","병과(丙科)",2,"1722-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008299&category=dirSer","G002+AKS-KHF_13BC15C0ACC218B1686X0","문과",1,41,"증광시",1723,"경종",305,"부봉사(副奉事)","갑과(甲科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008311&category=dirSer","G002+AKS-KHF_13C774C218C775B1685X0","문과",13,41,"증광시",1723,"경종",305,"참봉(參奉)","병과(丙科)",3,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008302&category=dirSer","G002+AKS-KHF_13C774BCD1D0DCB1688X0","문과",4,41,"증광시",1723,"경종",305,"직장(直長)","을과(乙科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008303&category=dirSer","G002+AKS-KHF_13C774B300C6D0B1678X0","문과",5,41,"증광시",1723,"경종",305,"참봉(參奉)","을과(乙科)",2,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008304&category=dirSer","G002+AKS-KHF_13C870C0C1BA85B1687X0","문과",6,41,"증광시",1723,"경종",305,"통덕랑(通德郞)","을과(乙科)",3,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008306&category=dirSer","G002+AKS-KHF_13C774C9C4C218B1684X0","문과",8,41,"증광시",1723,"경종",305,"부수(副率)","을과(乙科)",5,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008309&category=dirSer","G002+AKS-KHF_13C774B3C4C6D0B1684X0","문과",11,41,"증광시",1723,"경종",305,"도사(都事)","병과(丙科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008310&category=dirSer","G002+AKS-KHF_12C720C5C4FFFFB1692X0","문과",12,41,"증광시",1723,"경종",305,"봉사(奉事)","병과(丙科)",2,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008312&category=dirSer","G002+AKS-KHF_13D64DACBDBCF4B1692X0","문과",14,41,"증광시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",4,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008314&category=dirSer","G002+AKS-KHF_12C2E0D6A1FFFFB1676X0","문과",16,41,"증광시",1723,"경종",305,"생원(生員)","병과(丙科)",6,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008317&category=dirSer","G002+AKS-KHF_13C774C885BC31B1699X0","문과",19,41,"증광시",1723,"경종",305,"진사(進士)","병과(丙科)",9,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008321&category=dirSer","G002+AKS-KHF_13C774C131C2E0B1678X0","문과",23,41,"증광시",1723,"경종",305,"부봉사(副奉事)","병과(丙科)",13,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008322&category=dirSer","G002+AKS-KHF_13BAA9CC9CD604B1669X0","문과",24,41,"증광시",1723,"경종",305,"참봉(參奉)","병과(丙科)",14,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1864_013388&category=dirSer","G002+AKS-KHF_13BBFCC6B0C138B1808X0","문과",4,37,"증광시",1864,"고종",305,"현령(縣令)","을과(乙科)",1,"1864-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008325&category=dirSer","G002+AKS-KHF_13C720CD5CAE30B1689X0","문과",27,41,"증광시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",17,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008327&category=dirSer","G002+AKS-KHF_13C815C6B0B7C9B1692X0","문과",29,41,"증광시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",19,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008328&category=dirSer","G002+AKS-KHF_12BBFCAE30FFFFB1682X0","문과",30,41,"증광시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",20,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008329&category=dirSer","G002+AKS-KHF_12C784C815FFFFB1694X0","문과",31,41,"증광시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",21,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008336&category=dirSer","G002+AKS-KHF_12AE40AD8CFFFFB1693X0","문과",38,41,"증광시",1723,"경종",305,"진사(進士)","병과(丙科)",28,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008340&category=dirSer","G002+AKS-KHF_13BC15C0ACC720B1697X0","문과",1,13,"별시",1723,"경종",305,"진사(進士)","갑과(甲科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008341&category=dirSer","G002+AKS-KHF_12C724C9C0FFFFB1688X0","문과",2,13,"별시",1723,"경종",305,"참봉(參奉)","을과(乙科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008343&category=dirSer","G002+AKS-KHF_13BC15C724B3D9B1673X0","문과",4,13,"별시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008344&category=dirSer","G002+AKS-KHF_13C11CBA85AC78B1680X0","문과",5,13,"별시",1723,"경종",305,"좌랑(佐郞)","병과(丙科)",2,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008345&category=dirSer","G002+AKS-KHF_13C724C0C1BC31B1701X0","문과",6,13,"별시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",3,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008346&category=dirSer","G002+AKS-KHF_13C774D604BCF4B1679X0","문과",7,13,"별시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",4,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008347&category=dirSer","G002+AKS-KHF_13C774CCA0BCF4B1691X0","문과",8,13,"별시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",5,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008348&category=dirSer","G002+AKS-KHF_13C815B3C4D615B1680X0","문과",9,13,"별시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",6,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008349&category=dirSer","G002+AKS-KHF_13C815B3C4C740B1698X0","문과",10,13,"별시",1723,"경종",305,"생원(生員)","병과(丙科)",7,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008350&category=dirSer","G002+AKS-KHF_13C774C724C2E0B1689X0","문과",11,13,"별시",1723,"경종",305,"생원(生員)","병과(丙科)",8,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008351&category=dirSer","G002+AKS-KHF_13C724BBFCAD50B1677X0","문과",12,13,"별시",1723,"경종",305,"진사(進士)","병과(丙科)",9,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008396&category=dirSer","G002+AKS-KHF_13C5ECACC4C8FCB1686X0","문과",4,15,"정시",1725,"영조",305,"참봉(參奉)","병과(丙科)",1,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008352&category=dirSer","G002+AKS-KHF_12AD8CC9D1FFFFB1696X0","문과",13,13,"별시",1723,"경종",305,"진사(進士)","병과(丙科)",10,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008353&category=dirSer","G002+AKS-KHF_13AE40C0C1C131B1703X0","문과",1,5,"정시",1723,"경종",305,"진사(進士)","갑과(甲科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008354&category=dirSer","G002+AKS-KHF_13C774B355BD80B1675X0","문과",2,5,"정시",1723,"경종",305,"생원(生員)","을과(乙科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008355&category=dirSer","G002+AKS-KHF_13C11CBA85BE48B1692X0","문과",3,5,"정시",1723,"경종",305,"세자익위사세마(世子翊衛司洗馬)","병과(丙科)",1,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008370&category=dirSer","G002+AKS-KHF_13C11CBA85D615B1687X0","문과",13,35,"식년시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",3,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008371&category=dirSer","G002+AKS-KHF_13C1A1C9D5ACC4B1690X0","문과",14,35,"식년시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",4,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008379&category=dirSer","G002+AKS-KHF_13C774C911C9C4B1685X0","문과",22,35,"식년시",1723,"경종",305,"생원(生員)","병과(丙科)",12,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008386&category=dirSer","G002+AKS-KHF_13C2E0C77CCCADB1698X0","문과",29,35,"식년시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",19,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008391&category=dirSer","G002+AKS-KHF_12D64DB2F4FFFFB1693X0","문과",34,35,"식년시",1723,"경종",305,"통덕랑(通德郞)","병과(丙科)",24,"1723-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008393&category=dirSer","G002+AKS-KHF_13BC15D544CCA0B1677X0","문과",1,15,"정시",1725,"영조",305,"좌랑(佐郞)","갑과(甲科)",1,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008395&category=dirSer","G002+AKS-KHF_13C11CC885C625B1688X0","문과",3,15,"정시",1725,"영조",305,"도사(都事)","을과(乙科)",2,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008399&category=dirSer","G002+AKS-KHF_13C870C0C1D589B1694X0","문과",7,15,"정시",1725,"영조",305,"생원(生員)","병과(丙科)",4,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008400&category=dirSer","G002+AKS-KHF_13C724AD11C758B1695X0","문과",8,15,"정시",1725,"영조",305,"생원(生員)","병과(丙科)",5,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008401&category=dirSer","G002+AKS-KHF_13C724CC9CACBDB1682X0","문과",9,15,"정시",1725,"영조",305,"진사(進士)","병과(丙科)",6,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008402&category=dirSer","G002+AKS-KHF_13C870D0DCC5B8B1686X0","문과",10,15,"정시",1725,"영조",305,"진사(進士)","병과(丙科)",7,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008404&category=dirSer","G002+AKS-KHF_13AE40C0C1C775B1698X0","문과",12,15,"정시",1725,"영조",305,"진사(進士)","병과(丙科)",9,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008411&category=dirSer","G002+AKS-KHF_12C774C9D1FFFFB1670X0","문과",4,44,"증광시",1725,"영조",305,"나주목사(羅州牧使)","을과(乙科)",1,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008412&category=dirSer","G002+AKS-KHF_13D64DBD09C870B1680X0","문과",5,44,"증광시",1725,"영조",305,"충훈도사(忠勳都事)","을과(乙科)",2,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008413&category=dirSer","G002+AKS-KHF_13C724C885D558B1687X0","문과",6,44,"증광시",1725,"영조",305,"참봉(參奉)","을과(乙科)",3,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008414&category=dirSer","G002+AKS-KHF_13C774C720C2E0B1698X0","문과",7,44,"증광시",1725,"영조",305,"통덕랑(通德郞)","을과(乙科)",4,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1725_008415&category=dirSer","G002+AKS-KHF_13C724C0ACC644B1671X0","문과",8,44,"증광시",1725,"영조",305,"통덕랑(通德郞)","을과(乙科)",5,"1725-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1751_009356&category=dirSer","G002+AKS-KHF_13C870C7ACD6C4B1714X0","문과",21,24,"정시",1751,"영조",305,"숭릉참봉(崇陵參奉)","병과(丙科)",17,"1751-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1752_009360&category=dirSer","G002+AKS-KHF_13C774BA85D658B1718X0","문과",1,25,"정시",1752,"영조",305,"진사(進士)","갑과(甲科)",1,"1752-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1612_004984&category=dirSer","G002+AKS-KHF_13C720C2DCC704B1565X0","문과",29,33,"증광시",1612,"광해",305,"진사(進士)","병과(丙科)",19,"1612-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1616_005147&category=dirSer","G002+AKS-KHF_13D64DACBDC815B1571X0","문과",15,27,"별시",1616,"광해",305,"참봉(參奉)","병과(丙科)",7,"1616-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1891_014781&category=dirSer","G002+AKS-KHF_13AE40AD50B355B1870X0","문과",12,78,"증광시",1891,"고종",305,"진사(進士)","병과(丙科)",2,"1891-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1891_014828&category=dirSer","G002+AKS-KHF_13D64DC6B0C0C1B1859X0","문과",59,78,"증광시",1891,"고종",305,"익위사우익찬(翊衛司右翊贊)","병과(丙科)",49,"1891-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1786_010888&category=dirSer","G002+AKS-KHF_12C724C5F4FFFFB1725X0","문과",8,8,"중시",1786,"정조",305,"좌랑(佐郞)","병과(丙科)",5,"1786-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1796_011264&category=dirSer","G002+AKS-KHF_13C11CC720B828B1744X0","문과",5,10,"중시",1796,"정조",305,"부교리(副校理)","병과(丙科)",1,"1796-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1796_011267&category=dirSer","G002+AKS-KHF_13C1A1C9C0B834B1764X0","문과",8,10,"중시",1796,"정조",305,"사헌부지평(司憲府持平)","병과(丙科)",4,"1796-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1816_011943&category=dirSer","G002+AKS-KHF_13C784ACBDC9C4B1767X0","문과",3,3,"중시",1816,"순조",305,"사간원헌납(司諫院獻納)","병과(丙科)",1,"1816-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1447_000863&category=dirSer","G002+AKS-KHF_13CD5CD6A8B0A8U9999X0","문과",3,26,"친시",1447,"세종",305,"사정(司正)","을과1등(乙科一等)",3,"1447-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1447_000885&category=dirSer","G002+AKS-KHF_12AE40AE30FFFFU9999X4","문과",25,26,"친시",1447,"세종",305,"생원(生員)","정과3등(丁科三等)",15,"1447-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1453_001015&category=dirSer","G002+AKS-KHF_13BC15CE58BA85U9999X0","문과",16,33,"식년시",1453,"단종",305,"진의부위(進義副尉)","정과(丁科)",6,"1453-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1456_001071&category=dirSer","G002+AKS-KHF_12CD5CD638FFFFU9999X1","문과",6,33,"식년시",1456,"세조",305,"사용(司勇)","병과(丙科)",3,"1456-07-01"
